locationId,location,parameter,value,unit,country,city,isMobile,isAnalysis,entity,sensorType,date_utc,lat,long
225669,"City Hall, Chiangmai",pm25,34.3,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T00:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.2,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T23:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.2,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T22:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T18:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.2,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T17:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.5,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T16:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,36.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T15:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,36.4,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T14:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,36.4,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T13:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,36.6,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T12:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,36.7,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T10:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,36.7,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T09:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,36.7,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T08:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,36.8,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-25T07:00:00+00:00,18.840732,98.96978
