id,city,name,entity,country,sources,isMobile,isAnalysis,parameters,sensorType,coordinates,lastUpdated,firstUpdated,measurements,bounds,manufacturers
1236050,,Prem Tinsulanonda International School 1,,TH,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 5856, 'average': 10.740592996279398, 'lastValue': 50.235324223836265, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-15T13:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 880, 'average': 149.82916666666668, 'lastValue': 65.04166666666667, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 880, 'average': 92.81666666666666, 'lastValue': 35.291666666666664, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 45, 'average': 134.12500021192764, 'lastValue': 73.29166666666667, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-07T23:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 45, 'average': 78.50694444444446, 'lastValue': 43.75, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-07T23:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 938, 'average': 32721.093831380207, 'lastValue': 9394.083333333334, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 938, 'average': 45.88213960329691, 'lastValue': 36.02499961853027, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 5856, 'average': 29.245000044504803, 'lastValue': 36.63916619618734, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2023-07-15T13:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 18.96255421231335, 'longitude': 98.91562786546136}",2024-04-27T11:00:00+00:00,2023-07-15T13:00:00+00:00,15438,"[98.91562786546136, 18.96255421231335, 98.91562786546136, 18.96255421231335]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}, {'modelName': 'N/A', 'manufacturerName': 'OpenAQ admin'}]"
1641558,,Prem Tinsulanonda International School 2,,TH,,False,,"[{'id': 98, 'unit': '%', 'count': 938, 'average': 40.41340057055155, 'lastValue': 25.56269868214925, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 3904, 'average': 27.440908778797496, 'lastValue': 37.21587308247884, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2023-09-30T10:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 880, 'average': 104.10071433385214, 'lastValue': 39.8918654123942, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 3904, 'average': 1.5196458318016746, 'lastValue': 63.90118980407715, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-09-30T10:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 880, 'average': 178.92523822784423, 'lastValue': 71.6603177388509, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 45, 'average': 151.24682405259875, 'lastValue': 80.09047635396321, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-07T23:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 938, 'average': 35348.609171549484, 'lastValue': 10105.428548177084, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 45, 'average': 83.91190486484102, 'lastValue': 47.57261880238851, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-07T23:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 18.966512871928927, 'longitude': 98.91508369562034}",2024-04-27T11:00:00+00:00,2023-09-30T10:00:00+00:00,11534,"[98.91508369562034, 18.966512871928927, 98.91508369562034, 18.966512871928927]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}, {'modelName': 'N/A', 'manufacturerName': 'OpenAQ admin'}]"
1641552,,วังหมุ้น,,TH,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 4262, 'average': 1.6458333383003871, 'lastValue': 51.13194465637207, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-09-30T10:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 920, 'average': 70.1711806456248, 'lastValue': 33.166666189829506, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 913, 'average': 48.182183742523186, 'lastValue': 33.88562536239624, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 913, 'average': 34952.79671223958, 'lastValue': 8857.458374023438, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 920, 'average': 117.63263880411783, 'lastValue': 62.270833333333336, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 4262, 'average': 26.914999961853027, 'lastValue': 38.344791412353516, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2023-09-30T10:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 18.945298569548378, 'longitude': 98.97347979467268}",2024-04-27T11:00:00+00:00,2023-09-30T10:00:00+00:00,12190,"[98.97347979467268, 18.945298569548378, 98.97347979467268, 18.945298569548378]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}]"
2457250,,Muang Rae Police Box,,TH,,False,,"[{'id': 19, 'unit': 'µg/m³', 'count': 44, 'average': 125.73799599541559, 'lastValue': 95.15238126118977, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 1210, 'average': 31.72857125600179, 'lastValue': 37.705655097961426, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2024-02-21T11:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 1210, 'average': 56.76626968383789, 'lastValue': 51.223958015441895, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2024-02-21T11:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 934, 'average': 41413.18200683594, 'lastValue': 9165.8974609375, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 934, 'average': 50.021762927373246, 'lastValue': 19.56622044245402, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 880, 'average': 117.32332620620727, 'lastValue': 34.33898798624674, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 44, 'average': 254.83065456814236, 'lastValue': 168.97321701049805, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 878, 'average': 205.1140615463257, 'lastValue': 62.904464403788246, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.241398, 'longitude': 98.44963}",2024-04-27T11:00:00+00:00,2024-02-21T11:00:00+00:00,6134,"[98.44963, 19.241398, 98.44963, 19.241398]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}]"
2429963,,Mae Ping Health Center,,TH,,False,,"[{'id': 100, 'unit': 'c', 'count': 1342, 'average': 30.348313172658283, 'lastValue': 36.81428527832031, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2024-02-15T11:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 1342, 'average': 60.30615202585856, 'lastValue': 56.37559541066488, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2024-02-15T11:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 936, 'average': 42034.449381510414, 'lastValue': 9783.260335286459, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 922, 'average': 172.70606409708657, 'lastValue': 68.06756019592285, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 882, 'average': 96.2884521484375, 'lastValue': 37.48854128519694, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 44, 'average': 153.7028766208225, 'lastValue': 88.47380956013997, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 936, 'average': 47.2845606803894, 'lastValue': 17.18154780069987, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.28607, 'longitude': 98.468214}",2024-04-27T11:00:00+00:00,2024-02-15T11:00:00+00:00,6404,"[98.468214, 19.28607, 98.468214, 19.28607]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}]"
2492986,,The Hideaway (near Wat Sop Phaem),,TH,,False,,"[{'id': 1, 'unit': 'µg/m³', 'count': 44, 'average': 251.40009986029733, 'lastValue': 145.4427401224772, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 790, 'average': 169.4366891225179, 'lastValue': 72.35193379720052, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 44, 'average': 122.70109113057454, 'lastValue': 81.14444541931152, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 974, 'average': 32.79177544333718, 'lastValue': 61.62529754638672, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2024-02-29T10:00:00+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 974, 'average': 34.80714312466708, 'lastValue': 37.14047622680664, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2024-02-29T10:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 844, 'average': 42298.29512532552, 'lastValue': 10930.374918619791, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 790, 'average': 92.64730618794759, 'lastValue': 40.56130917867025, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 844, 'average': 50.701897064844765, 'lastValue': 18.05654764175415, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.299787, 'longitude': 98.443144}",2024-04-27T11:00:00+00:00,2024-02-29T10:00:00+00:00,5304,"[98.443144, 19.299787, 98.443144, 19.299787]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}]"
225648,Mae Hong Son,"Natural Resources and Environment Office, Mae Hongson",,MM,,False,,"[{'id': 7, 'unit': 'ppm', 'count': 8770, 'average': 0.0024346636259977117, 'lastValue': 0.003, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2022-08-16T14:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2021-04-29T19:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 8118, 'average': 0.015479929973740257, 'lastValue': 0.013, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2023-12-23T00:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-04-29T19:00:00+00:00', 'manufacturers': None}, {'id': 8, 'unit': 'ppm', 'count': 8082, 'average': 0.7247525365008628, 'lastValue': 167.47, 'parameter': 'co', 'displayName': 'co ppm', 'lastUpdated': '2023-01-30T21:00:00+00:00', 'parameterId': 8, 'firstUpdated': '2021-04-29T19:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 17802, 'average': 19.752882531426096, 'lastValue': 50.1, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T10:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-04-29T19:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 17812, 'average': 26.990254114929254, 'lastValue': 68.0, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T10:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2021-04-29T19:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.30455, 'longitude': 97.97165}",2024-04-27T10:00:00+00:00,2021-04-29T19:00:00+00:00,60584,"[97.97165, 19.30455, 97.97165, 19.30455]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]"
2147304,,Tin That,,TH,,False,,"[{'id': 19, 'unit': 'µg/m³', 'count': 880, 'average': 110.29440485636393, 'lastValue': 42.25133959452311, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 919, 'average': 36.64999961853027, 'lastValue': 66.77767912546794, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2024-01-26T14:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 938, 'average': 48.50921352704366, 'lastValue': 22.33943462371826, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 45, 'average': 20.452033784654407, 'lastValue': 22.61279805501302, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2024-03-07T23:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 45, 'average': 240.75277794731986, 'lastValue': 138.14821497599283, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-07T23:00:00+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 872, 'average': 22.70471244388156, 'lastValue': 37.59374968210856, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2024-03-09T18:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 938, 'average': 44184.04589843751, 'lastValue': 11542.559488932291, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 45, 'average': 121.12678570217555, 'lastValue': 79.21651713053386, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-07T23:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 880, 'average': 202.2752155939738, 'lastValue': 72.52842203776042, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.3172193, 'longitude': 98.439397}",2024-04-27T11:00:00+00:00,2024-01-26T14:00:00+00:00,5562,"[98.439397, 19.3172193, 98.439397, 19.3172193]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}]"
2154067,,Kung Kaeng: Pai Munchkins Club / PLearn Pai Bilingual Learning Center,,TH,,False,,"[{'id': 19, 'unit': 'µg/m³', 'count': 45, 'average': 132.57023790147568, 'lastValue': 68.08422597249348, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-07T23:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 45, 'average': 261.84126959906683, 'lastValue': 115.80729103088379, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-07T23:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 852, 'average': 42949.76098632813, 'lastValue': 14173.668212890625, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 98, 'unit': '%', 'count': 852, 'average': 48.92209839820862, 'lastValue': 22.559672991434734, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 1553, 'average': 24.575000524520874, 'lastValue': 36.58169682820638, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2024-01-28T04:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 1553, 'average': 33.99285761515299, 'lastValue': 85.45624987284343, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2024-01-28T04:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 794, 'average': 224.21631622314453, 'lastValue': 89.23824501037598, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 794, 'average': 123.13534215291342, 'lastValue': 53.94851144154867, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.342108, 'longitude': 98.435391}",2024-04-27T11:00:00+00:00,2024-01-28T04:00:00+00:00,6488,"[98.435391, 19.342108, 98.435391, 19.342108]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}]"
2340282,,Paina Paita Home (near Coffee In Love),,TH,,False,,"[{'id': 98, 'unit': '%', 'count': 938, 'average': 53.40176065762837, 'lastValue': 22.1291667620341, 'parameter': 'relativehumidity', 'displayName': 'relativehumidity %', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 98, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 125, 'unit': 'particles/cm³', 'count': 938, 'average': 43421.148193359375, 'lastValue': 14988.757486979166, 'parameter': 'um003', 'displayName': 'um003 particles/cm³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 125, 'firstUpdated': '2024-03-07T00:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 882, 'average': 266.1601760228475, 'lastValue': 94.17113049825032, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 19, 'unit': 'µg/m³', 'count': 924, 'average': 141.1976936340332, 'lastValue': 57.07842254638672, 'parameter': 'pm1', 'displayName': 'pm1 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 19, 'firstUpdated': '2024-03-06T17:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 1571, 'average': 27.144196192423504, 'lastValue': 89.18407694498698, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2024-02-02T14:00:00+00:00', 'manufacturers': None}, {'id': 100, 'unit': 'c', 'count': 1571, 'average': 18.14866050084432, 'lastValue': 37.182440439860024, 'parameter': 'temperature', 'displayName': 'temperature c', 'lastUpdated': '2024-04-27T11:00:00+00:00', 'parameterId': 100, 'firstUpdated': '2024-02-02T14:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 44, 'average': 305.7620523240831, 'lastValue': 117.71235211690266, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-03-09T19:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2024-03-08T00:00:00+00:00', 'manufacturers': None}]",,"{'latitude': 19.336754, 'longitude': 98.43217}",2024-04-27T11:00:00+00:00,2024-02-02T14:00:00+00:00,6868,"[98.43217, 19.336754, 98.43217, 19.336754]","[{'modelName': 'AirGradient Sensor', 'manufacturerName': 'AirGradient'}]"
