measurement_id,row,col,aod_055,tile_id,aod_datetime
169131,171,466,-28672.0,h27v07,2021-06-26 04:10:00+00:00
186389,139,440,-28672.0,h27v07,2021-06-26 04:10:00+00:00
117539,206,538,330.0,h27v07,2022-09-14 06:15:00+00:00
117540,206,538,330.0,h27v07,2022-09-14 06:15:00+00:00
135259,145,445,-28672.0,h27v07,2022-09-14 06:15:00+00:00
135260,145,445,-28672.0,h27v07,2022-09-14 06:15:00+00:00
160695,83,295,-28672.0,h27v07,2022-09-14 06:15:00+00:00
160696,83,295,-28672.0,h27v07,2022-09-14 06:15:00+00:00
178052,171,466,-28672.0,h27v07,2022-09-14 06:15:00+00:00
178053,171,466,-28672.0,h27v07,2022-09-14 06:15:00+00:00
195025,139,440,-28672.0,h27v07,2022-09-14 06:15:00+00:00
195026,139,440,-28672.0,h27v07,2022-09-14 06:15:00+00:00
112699,206,538,-28672.0,h27v07,2022-12-02 04:35:00+00:00
112700,206,538,-28672.0,h27v07,2022-12-02 04:35:00+00:00
130368,145,445,-28672.0,h27v07,2022-12-02 04:35:00+00:00
130369,145,445,-28672.0,h27v07,2022-12-02 04:35:00+00:00
144404,143,434,-28672.0,h27v07,2022-12-02 04:35:00+00:00
144405,143,434,-28672.0,h27v07,2022-12-02 04:35:00+00:00
155823,83,295,-28672.0,h27v07,2022-12-02 04:35:00+00:00
155824,83,295,-28672.0,h27v07,2022-12-02 04:35:00+00:00
173220,171,466,-28672.0,h27v07,2022-12-02 04:35:00+00:00
173221,171,466,-28672.0,h27v07,2022-12-02 04:35:00+00:00
190196,139,440,-28672.0,h27v07,2022-12-02 04:35:00+00:00
190197,139,440,-28672.0,h27v07,2022-12-02 04:35:00+00:00
203777,180,395,-28672.0,h27v07,2022-12-02 04:35:00+00:00
203778,180,395,-28672.0,h27v07,2022-12-02 04:35:00+00:00
241598,48,387,-28672.0,h27v07,2022-12-02 04:35:00+00:00
241599,48,387,-28672.0,h27v07,2022-12-02 04:35:00+00:00
246246,218,445,-28672.0,h27v07,2022-12-02 04:35:00+00:00
246247,218,445,-28672.0,h27v07,2022-12-02 04:35:00+00:00
247237,263,505,-28672.0,h27v07,2022-12-02 04:35:00+00:00
113044,206,538,-28672.0,h27v07,2022-02-13 06:25:00+00:00
113045,206,538,-28672.0,h27v07,2022-02-13 06:25:00+00:00
130712,145,445,-28672.0,h27v07,2022-02-13 06:25:00+00:00
130713,145,445,-28672.0,h27v07,2022-02-13 06:25:00+00:00
144705,143,434,-28672.0,h27v07,2022-02-13 06:25:00+00:00
144706,143,434,-28672.0,h27v07,2022-02-13 06:25:00+00:00
156168,83,295,-28672.0,h27v07,2022-02-13 06:25:00+00:00
156169,83,295,-28672.0,h27v07,2022-02-13 06:25:00+00:00
173568,171,466,-28672.0,h27v07,2022-02-13 06:25:00+00:00
173569,171,466,-28672.0,h27v07,2022-02-13 06:25:00+00:00
190541,139,440,-28672.0,h27v07,2022-02-13 06:25:00+00:00
190542,139,440,-28672.0,h27v07,2022-02-13 06:25:00+00:00
204114,180,395,-28672.0,h27v07,2022-02-13 06:25:00+00:00
204115,180,395,-28672.0,h27v07,2022-02-13 06:25:00+00:00
238538,79,404,-28672.0,h27v07,2022-02-13 06:25:00+00:00
238539,79,404,-28672.0,h27v07,2022-02-13 06:25:00+00:00
119866,206,538,-28672.0,h27v07,2023-05-12 03:30:00+00:00
119867,206,538,-28672.0,h27v07,2023-05-12 03:30:00+00:00
137573,145,445,-28672.0,h27v07,2023-05-12 03:30:00+00:00
137574,145,445,-28672.0,h27v07,2023-05-12 03:30:00+00:00
149014,143,434,-28672.0,h27v07,2023-05-12 03:30:00+00:00
149015,143,434,-28672.0,h27v07,2023-05-12 03:30:00+00:00
163033,83,295,-28672.0,h27v07,2023-05-12 03:30:00+00:00
163034,83,295,-28672.0,h27v07,2023-05-12 03:30:00+00:00
180308,171,466,-28672.0,h27v07,2023-05-12 03:30:00+00:00
180309,171,466,-28672.0,h27v07,2023-05-12 03:30:00+00:00
197346,139,440,-28672.0,h27v07,2023-05-12 03:30:00+00:00
197347,139,440,-28672.0,h27v07,2023-05-12 03:30:00+00:00
208159,180,395,-28672.0,h27v07,2023-05-12 03:30:00+00:00
208160,180,395,-28672.0,h27v07,2023-05-12 03:30:00+00:00
243311,48,387,-28672.0,h27v07,2023-05-12 03:30:00+00:00
243312,48,387,-28672.0,h27v07,2023-05-12 03:30:00+00:00
248479,263,505,-28672.0,h27v07,2023-05-12 03:30:00+00:00
248480,263,505,-28672.0,h27v07,2023-05-12 03:30:00+00:00
252117,76,344,-28672.0,h27v07,2023-05-12 03:30:00+00:00
252118,76,344,-28672.0,h27v07,2023-05-12 03:30:00+00:00
253410,215,439,-28672.0,h27v07,2023-05-12 03:30:00+00:00
253411,215,439,-28672.0,h27v07,2023-05-12 03:30:00+00:00
284,75,344,213.0,h27v07,2023-10-18 07:05:00+00:00
285,75,344,213.0,h27v07,2023-10-18 07:05:00+00:00
6045,137,437,146.0,h27v07,2023-10-18 07:05:00+00:00
6046,137,437,146.0,h27v07,2023-10-18 07:05:00+00:00
11852,206,535,-28672.0,h27v07,2023-10-18 07:05:00+00:00
11853,206,535,-28672.0,h27v07,2023-10-18 07:05:00+00:00
17623,137,437,146.0,h27v07,2023-10-18 07:05:00+00:00
17624,137,437,146.0,h27v07,2023-10-18 07:05:00+00:00
23432,140,450,91.0,h27v07,2023-10-18 07:05:00+00:00
23433,140,450,91.0,h27v07,2023-10-18 07:05:00+00:00
29054,127,432,-28672.0,h27v07,2023-10-18 07:05:00+00:00
29055,127,432,-28672.0,h27v07,2023-10-18 07:05:00+00:00
34746,72,397,-28672.0,h27v07,2023-10-18 07:05:00+00:00
34747,72,397,-28672.0,h27v07,2023-10-18 07:05:00+00:00
38247,124,425,198.0,h27v07,2023-10-18 07:05:00+00:00
38248,124,425,198.0,h27v07,2023-10-18 07:05:00+00:00
44023,137,437,146.0,h27v07,2023-10-18 07:05:00+00:00
44024,137,437,146.0,h27v07,2023-10-18 07:05:00+00:00
53010,126,433,181.0,h27v07,2023-10-18 07:05:00+00:00
53011,126,433,181.0,h27v07,2023-10-18 07:05:00+00:00
60978,128,433,140.0,h27v07,2023-10-18 07:05:00+00:00
60979,128,433,140.0,h27v07,2023-10-18 07:05:00+00:00
113116,206,538,-28672.0,h27v07,2022-02-10 06:00:00+00:00
113117,206,538,-28672.0,h27v07,2022-02-10 06:00:00+00:00
113118,206,538,-28672.0,h27v07,2022-02-10 06:00:00+00:00
130779,145,445,-28672.0,h27v07,2022-02-10 06:00:00+00:00
130780,145,445,-28672.0,h27v07,2022-02-10 06:00:00+00:00
130781,145,445,-28672.0,h27v07,2022-02-10 06:00:00+00:00
144776,143,434,-28672.0,h27v07,2022-02-10 06:00:00+00:00
144777,143,434,-28672.0,h27v07,2022-02-10 06:00:00+00:00
156239,83,295,-28672.0,h27v07,2022-02-10 06:00:00+00:00
156240,83,295,-28672.0,h27v07,2022-02-10 06:00:00+00:00
156241,83,295,-28672.0,h27v07,2022-02-10 06:00:00+00:00
173639,171,466,-28672.0,h27v07,2022-02-10 06:00:00+00:00
173640,171,466,-28672.0,h27v07,2022-02-10 06:00:00+00:00
190612,139,440,-28672.0,h27v07,2022-02-10 06:00:00+00:00
190613,139,440,-28672.0,h27v07,2022-02-10 06:00:00+00:00
204185,180,395,-28672.0,h27v07,2022-02-10 06:00:00+00:00
204186,180,395,-28672.0,h27v07,2022-02-10 06:00:00+00:00
238609,79,404,-28672.0,h27v07,2022-02-10 06:00:00+00:00
238610,79,404,-28672.0,h27v07,2022-02-10 06:00:00+00:00
108632,206,538,-28672.0,h27v07,2021-06-08 07:30:00+00:00
126269,145,445,-28672.0,h27v07,2021-06-08 07:30:00+00:00
126270,145,445,-28672.0,h27v07,2021-06-08 07:30:00+00:00
151678,83,295,-28672.0,h27v07,2021-06-08 07:30:00+00:00
151679,83,295,-28672.0,h27v07,2021-06-08 07:30:00+00:00
169344,171,466,-28672.0,h27v07,2021-06-08 07:30:00+00:00
186604,139,440,-28672.0,h27v07,2021-06-08 07:30:00+00:00
186605,139,440,-28672.0,h27v07,2021-06-08 07:30:00+00:00
202373,180,395,-28672.0,h27v07,2021-06-08 07:30:00+00:00
106510,206,538,-28672.0,h27v07,2021-10-12 06:05:00+00:00
106511,206,538,-28672.0,h27v07,2021-10-12 06:05:00+00:00
124103,145,445,-28672.0,h27v07,2021-10-12 06:05:00+00:00
124104,145,445,-28672.0,h27v07,2021-10-12 06:05:00+00:00
149573,83,295,-28672.0,h27v07,2021-10-12 06:05:00+00:00
149574,83,295,-28672.0,h27v07,2021-10-12 06:05:00+00:00
167223,171,466,-28672.0,h27v07,2021-10-12 06:05:00+00:00
167224,171,466,-28672.0,h27v07,2021-10-12 06:05:00+00:00
184475,139,440,-28672.0,h27v07,2021-10-12 06:05:00+00:00
184476,139,440,-28672.0,h27v07,2021-10-12 06:05:00+00:00
107905,206,538,-28672.0,h27v07,2021-12-08 02:45:00+00:00
107906,206,538,-28672.0,h27v07,2021-12-08 02:45:00+00:00
125540,145,445,-28672.0,h27v07,2021-12-08 02:45:00+00:00
125541,145,445,-28672.0,h27v07,2021-12-08 02:45:00+00:00
142170,143,434,-28672.0,h27v07,2021-12-08 02:45:00+00:00
142171,143,434,-28672.0,h27v07,2021-12-08 02:45:00+00:00
150993,83,295,-28672.0,h27v07,2021-12-08 02:45:00+00:00
150994,83,295,-28672.0,h27v07,2021-12-08 02:45:00+00:00
168613,171,466,-28672.0,h27v07,2021-12-08 02:45:00+00:00
168614,171,466,-28672.0,h27v07,2021-12-08 02:45:00+00:00
185871,139,440,-28672.0,h27v07,2021-12-08 02:45:00+00:00
185872,139,440,-28672.0,h27v07,2021-12-08 02:45:00+00:00
201787,180,395,-28672.0,h27v07,2021-12-08 02:45:00+00:00
201788,180,395,-28672.0,h27v07,2021-12-08 02:45:00+00:00
237412,79,404,-28672.0,h27v07,2021-12-08 02:45:00+00:00
237413,79,404,-28672.0,h27v07,2021-12-08 02:45:00+00:00
1525,75,344,-28672.0,h27v07,2023-12-21 04:30:00+00:00
1526,75,344,-28672.0,h27v07,2023-12-21 04:30:00+00:00
7289,137,437,-28672.0,h27v07,2023-12-21 04:30:00+00:00
7290,137,437,-28672.0,h27v07,2023-12-21 04:30:00+00:00
13094,206,535,-28672.0,h27v07,2023-12-21 04:30:00+00:00
13095,206,535,-28672.0,h27v07,2023-12-21 04:30:00+00:00
18868,137,437,-28672.0,h27v07,2023-12-21 04:30:00+00:00
18869,137,437,-28672.0,h27v07,2023-12-21 04:30:00+00:00
24661,140,450,-28672.0,h27v07,2023-12-21 04:30:00+00:00
24662,140,450,-28672.0,h27v07,2023-12-21 04:30:00+00:00
30303,127,432,-28672.0,h27v07,2023-12-21 04:30:00+00:00
30304,127,432,-28672.0,h27v07,2023-12-21 04:30:00+00:00
35743,72,397,-28672.0,h27v07,2023-12-21 04:30:00+00:00
35744,72,397,-28672.0,h27v07,2023-12-21 04:30:00+00:00
39460,124,425,-28672.0,h27v07,2023-12-21 04:30:00+00:00
39461,124,425,-28672.0,h27v07,2023-12-21 04:30:00+00:00
45266,137,437,-28672.0,h27v07,2023-12-21 04:30:00+00:00
45267,137,437,-28672.0,h27v07,2023-12-21 04:30:00+00:00
50311,187,433,-28672.0,h27v07,2023-12-21 04:30:00+00:00
50312,187,433,-28672.0,h27v07,2023-12-21 04:30:00+00:00
54259,126,433,-28672.0,h27v07,2023-12-21 04:30:00+00:00
54260,126,433,-28672.0,h27v07,2023-12-21 04:30:00+00:00
58046,124,425,-28672.0,h27v07,2023-12-21 04:30:00+00:00
58047,124,425,-28672.0,h27v07,2023-12-21 04:30:00+00:00
62215,128,433,-28672.0,h27v07,2023-12-21 04:30:00+00:00
62216,128,433,-28672.0,h27v07,2023-12-21 04:30:00+00:00
65852,128,433,-28672.0,h27v07,2023-12-21 04:30:00+00:00
65853,128,433,-28672.0,h27v07,2023-12-21 04:30:00+00:00
69483,129,432,-28672.0,h27v07,2023-12-21 04:30:00+00:00
69484,129,432,-28672.0,h27v07,2023-12-21 04:30:00+00:00
73028,128,431,-28672.0,h27v07,2023-12-21 04:30:00+00:00
73029,128,431,-28672.0,h27v07,2023-12-21 04:30:00+00:00
82871,147,446,-28672.0,h27v07,2023-12-21 04:30:00+00:00
82872,147,446,-28672.0,h27v07,2023-12-21 04:30:00+00:00
107125,206,538,-28672.0,h27v07,2021-11-13 06:05:00+00:00
107126,206,538,-28672.0,h27v07,2021-11-13 06:05:00+00:00
124728,145,445,-28672.0,h27v07,2021-11-13 06:05:00+00:00
124729,145,445,-28672.0,h27v07,2021-11-13 06:05:00+00:00
150198,83,295,-28672.0,h27v07,2021-11-13 06:05:00+00:00
150199,83,295,-28672.0,h27v07,2021-11-13 06:05:00+00:00
167843,171,466,-28672.0,h27v07,2021-11-13 06:05:00+00:00
167844,171,466,-28672.0,h27v07,2021-11-13 06:05:00+00:00
185064,139,440,-28672.0,h27v07,2021-11-13 06:05:00+00:00
185065,139,440,-28672.0,h27v07,2021-11-13 06:05:00+00:00
236660,79,404,-28672.0,h27v07,2021-11-13 06:05:00+00:00
236661,79,404,-28672.0,h27v07,2021-11-13 06:05:00+00:00
868,75,344,-28672.0,h27v07,2023-11-21 06:10:00+00:00
869,75,344,-28672.0,h27v07,2023-11-21 06:10:00+00:00
6633,137,437,-28672.0,h27v07,2023-11-21 06:10:00+00:00
6634,137,437,-28672.0,h27v07,2023-11-21 06:10:00+00:00
12439,206,535,-28672.0,h27v07,2023-11-21 06:10:00+00:00
12440,206,535,-28672.0,h27v07,2023-11-21 06:10:00+00:00
18211,137,437,-28672.0,h27v07,2023-11-21 06:10:00+00:00
18212,137,437,-28672.0,h27v07,2023-11-21 06:10:00+00:00
24001,140,450,-28672.0,h27v07,2023-11-21 06:10:00+00:00
24002,140,450,-28672.0,h27v07,2023-11-21 06:10:00+00:00
29642,127,432,-28672.0,h27v07,2023-11-21 06:10:00+00:00
29643,127,432,-28672.0,h27v07,2023-11-21 06:10:00+00:00
35322,72,397,-28672.0,h27v07,2023-11-21 06:10:00+00:00
35323,72,397,-28672.0,h27v07,2023-11-21 06:10:00+00:00
38801,124,425,-28672.0,h27v07,2023-11-21 06:10:00+00:00
38802,124,425,-28672.0,h27v07,2023-11-21 06:10:00+00:00
44609,137,437,-28672.0,h27v07,2023-11-21 06:10:00+00:00
44610,137,437,-28672.0,h27v07,2023-11-21 06:10:00+00:00
49836,187,433,-28672.0,h27v07,2023-11-21 06:10:00+00:00
49837,187,433,-28672.0,h27v07,2023-11-21 06:10:00+00:00
53598,126,433,-28672.0,h27v07,2023-11-21 06:10:00+00:00
53599,126,433,-28672.0,h27v07,2023-11-21 06:10:00+00:00
57385,124,425,-28672.0,h27v07,2023-11-21 06:10:00+00:00
57386,124,425,-28672.0,h27v07,2023-11-21 06:10:00+00:00
61554,128,433,-28672.0,h27v07,2023-11-21 06:10:00+00:00
61555,128,433,-28672.0,h27v07,2023-11-21 06:10:00+00:00
65191,128,433,-28672.0,h27v07,2023-11-21 06:10:00+00:00
65192,128,433,-28672.0,h27v07,2023-11-21 06:10:00+00:00
68824,129,432,-28672.0,h27v07,2023-11-21 06:10:00+00:00
68825,129,432,-28672.0,h27v07,2023-11-21 06:10:00+00:00
72432,128,431,-28672.0,h27v07,2023-11-21 06:10:00+00:00
72433,128,431,-28672.0,h27v07,2023-11-21 06:10:00+00:00
111679,206,538,-28672.0,h27v07,2022-11-18 06:35:00+00:00
111680,206,538,-28672.0,h27v07,2022-11-18 06:35:00+00:00
129311,145,445,-28672.0,h27v07,2022-11-18 06:35:00+00:00
129312,145,445,-28672.0,h27v07,2022-11-18 06:35:00+00:00
154766,83,295,-28672.0,h27v07,2022-11-18 06:35:00+00:00
154767,83,295,-28672.0,h27v07,2022-11-18 06:35:00+00:00
172165,171,466,-28672.0,h27v07,2022-11-18 06:35:00+00:00
172166,171,466,-28672.0,h27v07,2022-11-18 06:35:00+00:00
189586,139,440,-28672.0,h27v07,2022-11-18 06:35:00+00:00
189587,139,440,-28672.0,h27v07,2022-11-18 06:35:00+00:00
203086,180,395,-28672.0,h27v07,2022-11-18 06:35:00+00:00
203087,180,395,-28672.0,h27v07,2022-11-18 06:35:00+00:00
2168,75,344,-28672.0,h27v07,2023-07-22 06:25:00+00:00
2169,75,344,-28672.0,h27v07,2023-07-22 06:25:00+00:00
7935,137,437,216.0,h27v07,2023-07-22 06:25:00+00:00
7936,137,437,216.0,h27v07,2023-07-22 06:25:00+00:00
13739,206,535,-28672.0,h27v07,2023-07-22 06:25:00+00:00
13740,206,535,-28672.0,h27v07,2023-07-22 06:25:00+00:00
19514,137,437,216.0,h27v07,2023-07-22 06:25:00+00:00
19515,137,437,216.0,h27v07,2023-07-22 06:25:00+00:00
30949,127,432,-28672.0,h27v07,2023-07-22 06:25:00+00:00
30950,127,432,-28672.0,h27v07,2023-07-22 06:25:00+00:00
36388,72,397,-28672.0,h27v07,2023-07-22 06:25:00+00:00
36389,72,397,-28672.0,h27v07,2023-07-22 06:25:00+00:00
40105,124,425,-28672.0,h27v07,2023-07-22 06:25:00+00:00
40106,124,425,-28672.0,h27v07,2023-07-22 06:25:00+00:00
45912,137,437,216.0,h27v07,2023-07-22 06:25:00+00:00
45913,137,437,216.0,h27v07,2023-07-22 06:25:00+00:00
120553,206,538,-28672.0,h27v07,2023-07-22 06:25:00+00:00
120554,206,538,-28672.0,h27v07,2023-07-22 06:25:00+00:00
138258,145,445,-28672.0,h27v07,2023-07-22 06:25:00+00:00
138259,145,445,-28672.0,h27v07,2023-07-22 06:25:00+00:00
180997,171,466,-28672.0,h27v07,2023-07-22 06:25:00+00:00
180998,171,466,-28672.0,h27v07,2023-07-22 06:25:00+00:00
198025,139,440,-28672.0,h27v07,2023-07-22 06:25:00+00:00
198026,139,440,-28672.0,h27v07,2023-07-22 06:25:00+00:00
2602,75,344,-28672.0,h27v07,2023-08-17 08:10:00+00:00
2603,75,344,-28672.0,h27v07,2023-08-17 08:10:00+00:00
8369,137,437,-28672.0,h27v07,2023-08-17 08:10:00+00:00
8370,137,437,-28672.0,h27v07,2023-08-17 08:10:00+00:00
14172,206,535,-28672.0,h27v07,2023-08-17 08:10:00+00:00
14173,206,535,-28672.0,h27v07,2023-08-17 08:10:00+00:00
19948,137,437,-28672.0,h27v07,2023-08-17 08:10:00+00:00
19949,137,437,-28672.0,h27v07,2023-08-17 08:10:00+00:00
25646,140,450,-28672.0,h27v07,2023-08-17 08:10:00+00:00
25647,140,450,-28672.0,h27v07,2023-08-17 08:10:00+00:00
31382,127,432,-28672.0,h27v07,2023-08-17 08:10:00+00:00
31383,127,432,-28672.0,h27v07,2023-08-17 08:10:00+00:00
36776,72,397,-28672.0,h27v07,2023-08-17 08:10:00+00:00
36777,72,397,-28672.0,h27v07,2023-08-17 08:10:00+00:00
40539,124,425,-28672.0,h27v07,2023-08-17 08:10:00+00:00
40540,124,425,-28672.0,h27v07,2023-08-17 08:10:00+00:00
46346,137,437,-28672.0,h27v07,2023-08-17 08:10:00+00:00
46347,137,437,-28672.0,h27v07,2023-08-17 08:10:00+00:00
120842,206,538,-28672.0,h27v07,2023-08-17 08:10:00+00:00
138545,145,445,-28672.0,h27v07,2023-08-17 08:10:00+00:00
164002,83,295,-28672.0,h27v07,2023-08-17 08:10:00+00:00
181283,171,466,-28672.0,h27v07,2023-08-17 08:10:00+00:00
198314,139,440,-28672.0,h27v07,2023-08-17 08:10:00+00:00
119534,206,538,-28672.0,h27v07,2023-04-05 02:50:00+00:00
119535,206,538,-28672.0,h27v07,2023-04-05 02:50:00+00:00
137243,145,445,-28672.0,h27v07,2023-04-05 02:50:00+00:00
137244,145,445,-28672.0,h27v07,2023-04-05 02:50:00+00:00
162701,83,295,-28672.0,h27v07,2023-04-05 02:50:00+00:00
162702,83,295,-28672.0,h27v07,2023-04-05 02:50:00+00:00
179978,171,466,-28672.0,h27v07,2023-04-05 02:50:00+00:00
179979,171,466,-28672.0,h27v07,2023-04-05 02:50:00+00:00
197044,139,440,-28672.0,h27v07,2023-04-05 02:50:00+00:00
197045,139,440,-28672.0,h27v07,2023-04-05 02:50:00+00:00
207827,180,395,-28672.0,h27v07,2023-04-05 02:50:00+00:00
207828,180,395,-28672.0,h27v07,2023-04-05 02:50:00+00:00
242981,48,387,-28672.0,h27v07,2023-04-05 02:50:00+00:00
242982,48,387,-28672.0,h27v07,2023-04-05 02:50:00+00:00
248319,263,505,-28672.0,h27v07,2023-04-05 02:50:00+00:00
248320,263,505,-28672.0,h27v07,2023-04-05 02:50:00+00:00
251825,76,344,-28672.0,h27v07,2023-04-05 02:50:00+00:00
251826,76,344,-28672.0,h27v07,2023-04-05 02:50:00+00:00
253078,215,439,-28672.0,h27v07,2023-04-05 02:50:00+00:00
253079,215,439,-28672.0,h27v07,2023-04-05 02:50:00+00:00
849,75,344,230.0,h27v07,2023-11-22 02:55:00+00:00
850,75,344,230.0,h27v07,2023-11-22 02:55:00+00:00
6614,137,437,207.0,h27v07,2023-11-22 02:55:00+00:00
6615,137,437,207.0,h27v07,2023-11-22 02:55:00+00:00
12420,206,535,89.0,h27v07,2023-11-22 02:55:00+00:00
12421,206,535,89.0,h27v07,2023-11-22 02:55:00+00:00
18192,137,437,207.0,h27v07,2023-11-22 02:55:00+00:00
18193,137,437,207.0,h27v07,2023-11-22 02:55:00+00:00
23982,140,450,167.0,h27v07,2023-11-22 02:55:00+00:00
23983,140,450,167.0,h27v07,2023-11-22 02:55:00+00:00
29623,127,432,237.0,h27v07,2023-11-22 02:55:00+00:00
29624,127,432,237.0,h27v07,2023-11-22 02:55:00+00:00
35303,72,397,-28672.0,h27v07,2023-11-22 02:55:00+00:00
35304,72,397,-28672.0,h27v07,2023-11-22 02:55:00+00:00
38782,124,425,-28672.0,h27v07,2023-11-22 02:55:00+00:00
38783,124,425,-28672.0,h27v07,2023-11-22 02:55:00+00:00
44590,137,437,207.0,h27v07,2023-11-22 02:55:00+00:00
44591,137,437,207.0,h27v07,2023-11-22 02:55:00+00:00
49817,187,433,176.0,h27v07,2023-11-22 02:55:00+00:00
49818,187,433,176.0,h27v07,2023-11-22 02:55:00+00:00
53579,126,433,227.0,h27v07,2023-11-22 02:55:00+00:00
53580,126,433,227.0,h27v07,2023-11-22 02:55:00+00:00
57366,124,425,-28672.0,h27v07,2023-11-22 02:55:00+00:00
57367,124,425,-28672.0,h27v07,2023-11-22 02:55:00+00:00
61535,128,433,220.0,h27v07,2023-11-22 02:55:00+00:00
61536,128,433,220.0,h27v07,2023-11-22 02:55:00+00:00
65172,128,433,220.0,h27v07,2023-11-22 02:55:00+00:00
65173,128,433,220.0,h27v07,2023-11-22 02:55:00+00:00
68805,129,432,-28672.0,h27v07,2023-11-22 02:55:00+00:00
68806,129,432,-28672.0,h27v07,2023-11-22 02:55:00+00:00
72413,128,431,-28672.0,h27v07,2023-11-22 02:55:00+00:00
72414,128,431,-28672.0,h27v07,2023-11-22 02:55:00+00:00
75672,143,434,-28672.0,h27v07,2023-11-22 02:55:00+00:00
75673,143,434,-28672.0,h27v07,2023-11-22 02:55:00+00:00
78014,219,443,117.0,h27v07,2023-11-22 02:55:00+00:00
78015,219,443,117.0,h27v07,2023-11-22 02:55:00+00:00
118606,206,538,89.0,h27v07,2023-11-22 02:55:00+00:00
118607,206,538,89.0,h27v07,2023-11-22 02:55:00+00:00
136304,145,445,210.0,h27v07,2023-11-22 02:55:00+00:00
136305,145,445,210.0,h27v07,2023-11-22 02:55:00+00:00
161771,83,295,-28672.0,h27v07,2023-11-22 02:55:00+00:00
161772,83,295,-28672.0,h27v07,2023-11-22 02:55:00+00:00
179068,171,466,190.0,h27v07,2023-11-22 02:55:00+00:00
179069,171,466,190.0,h27v07,2023-11-22 02:55:00+00:00
196095,139,440,203.0,h27v07,2023-11-22 02:55:00+00:00
196096,139,440,203.0,h27v07,2023-11-22 02:55:00+00:00
109274,206,538,-28672.0,h27v07,2021-08-16 03:00:00+00:00
109275,206,538,-28672.0,h27v07,2021-08-16 03:00:00+00:00
109276,206,538,-28672.0,h27v07,2021-08-16 03:00:00+00:00
126913,145,445,-28672.0,h27v07,2021-08-16 03:00:00+00:00
126914,145,445,-28672.0,h27v07,2021-08-16 03:00:00+00:00
126915,145,445,-28672.0,h27v07,2021-08-16 03:00:00+00:00
152320,83,295,-28672.0,h27v07,2021-08-16 03:00:00+00:00
152321,83,295,-28672.0,h27v07,2021-08-16 03:00:00+00:00
169956,171,466,-28672.0,h27v07,2021-08-16 03:00:00+00:00
169957,171,466,-28672.0,h27v07,2021-08-16 03:00:00+00:00
169958,171,466,-28672.0,h27v07,2021-08-16 03:00:00+00:00
187221,139,440,-28672.0,h27v07,2021-08-16 03:00:00+00:00
187222,139,440,-28672.0,h27v07,2021-08-16 03:00:00+00:00
187223,139,440,-28672.0,h27v07,2021-08-16 03:00:00+00:00
118265,206,538,-28672.0,h27v07,2023-01-06 06:55:00+00:00
118266,206,538,-28672.0,h27v07,2023-01-06 06:55:00+00:00
135963,145,445,-28672.0,h27v07,2023-01-06 06:55:00+00:00
135964,145,445,-28672.0,h27v07,2023-01-06 06:55:00+00:00
148143,143,434,-28672.0,h27v07,2023-01-06 06:55:00+00:00
148144,143,434,-28672.0,h27v07,2023-01-06 06:55:00+00:00
161428,83,295,-28672.0,h27v07,2023-01-06 06:55:00+00:00
161429,83,295,-28672.0,h27v07,2023-01-06 06:55:00+00:00
178754,171,466,-28672.0,h27v07,2023-01-06 06:55:00+00:00
178755,171,466,-28672.0,h27v07,2023-01-06 06:55:00+00:00
195753,139,440,-28672.0,h27v07,2023-01-06 06:55:00+00:00
195754,139,440,-28672.0,h27v07,2023-01-06 06:55:00+00:00
206913,180,395,-28672.0,h27v07,2023-01-06 06:55:00+00:00
206914,180,395,-28672.0,h27v07,2023-01-06 06:55:00+00:00
242054,48,387,-28672.0,h27v07,2023-01-06 06:55:00+00:00
242055,48,387,-28672.0,h27v07,2023-01-06 06:55:00+00:00
246557,218,445,-28672.0,h27v07,2023-01-06 06:55:00+00:00
246558,218,445,-28672.0,h27v07,2023-01-06 06:55:00+00:00
247438,263,505,-28672.0,h27v07,2023-01-06 06:55:00+00:00
247439,263,505,-28672.0,h27v07,2023-01-06 06:55:00+00:00
120669,206,538,-28672.0,h27v07,2023-07-09 03:45:00+00:00
120670,206,538,-28672.0,h27v07,2023-07-09 03:45:00+00:00
138372,145,445,-28672.0,h27v07,2023-07-09 03:45:00+00:00
138373,145,445,-28672.0,h27v07,2023-07-09 03:45:00+00:00
163828,83,295,-28672.0,h27v07,2023-07-09 03:45:00+00:00
163829,83,295,-28672.0,h27v07,2023-07-09 03:45:00+00:00
181111,171,466,-28672.0,h27v07,2023-07-09 03:45:00+00:00
181112,171,466,-28672.0,h27v07,2023-07-09 03:45:00+00:00
198141,139,440,-28672.0,h27v07,2023-07-09 03:45:00+00:00
198142,139,440,-28672.0,h27v07,2023-07-09 03:45:00+00:00
118858,206,538,-28672.0,h27v07,2023-02-15 07:30:00+00:00
118859,206,538,-28672.0,h27v07,2023-02-15 07:30:00+00:00
136563,145,445,588.0,h27v07,2023-02-15 07:30:00+00:00
136564,145,445,588.0,h27v07,2023-02-15 07:30:00+00:00
148274,143,434,631.0,h27v07,2023-02-15 07:30:00+00:00
148275,143,434,631.0,h27v07,2023-02-15 07:30:00+00:00
162029,83,295,317.0,h27v07,2023-02-15 07:30:00+00:00
162030,83,295,317.0,h27v07,2023-02-15 07:30:00+00:00
179321,171,466,604.0,h27v07,2023-02-15 07:30:00+00:00
179322,171,466,604.0,h27v07,2023-02-15 07:30:00+00:00
196354,139,440,619.0,h27v07,2023-02-15 07:30:00+00:00
